Kugel 3.00 kg
11.53;2f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020; 
Speer 500 gr
39.35;4f1;None;13.06.2020;Langenthal;Take-off - Meeting;Limite erfüllt
37.73;5f1;None;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
36.68;3;None;29.02.2020;Sihlhölzli Zürich;Winter Wurf Event Zürich; 
36.04;1;None;04.08.2020;Olten;Abendmeeting & SM Hammer Masters; 
35.75;3 1;None;08.08.2020;Zofingen;38. Nachwuchsmeeting; 
35.31;3f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020; 
31.79;6f1;None;28.06.2020;Sarnen;OKB-Werfer-Meeting; 
