400 m
60.63;2f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020;Limite erfüllt
800 m
139.15;8 2;None;05.08.2020;Langenthal;Internationales Sommermeeting;Limite erfüllt
141.41;51;None;07.07.2020;Brugg;Schachencup;Limite erfüllt
141.88;7;None;31.07.2020;Aarau;Aarauer Abendmeeting;Limite erfüllt
143.56;;None;30.06.2020;ganze Schweiz;Swiss Athletics Junior Challenge;Limite erfüllt
1500 m
304.34;1 1;None;25.07.2020;Riehen;Sommermeeting;Limite erfüllt
310.72;49 2;None;27.06.2020;Bern;Sonnenwend Meeting;Limite erfüllt
